ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen,,,,
151523499,jendralajaib,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:45,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Disana Disini Disitu,1,,,,
153989811,Amin_Aww031,@aburizalbakrie .suara golkar suara rakyat.kembalikan kejayaan parti penguaasa orde baru..hidup golkar.presiden ARB.,8/31/2013 2:26,Aburizal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
155802951,AnisyaUlfa,Saya gak setujuh kalo jokowi dicalonin jd presiden! Dia aja blm slsai ngerjain kota jakarta eh mlh disrh jd presiden! Dahlan iskan aja ada!,9/8/2013 23:16,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sydney with Jayden Sierra,-1,,,,
158627890,ScottRo69311887,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Fiji,1,,,,
158698536,cienhua,"RT @NickyYuventius: Gila ya? Presiden Jokowi, Gubernur Ahok. Gila ya? Indonesia baru beneran.",8/2/2013 17:25,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",jakarta indonesia,1,,,,
160901886,geidytiara,"Tadi yg jadi bahasan, prediksi calon presiden. Jokowi vs gita wiryawan. Kesimpulannya, gita wiryawan bakal banyak dipilih sama cewek2. :D",9/28/2013 16:22,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",bogor-Indonesia,1,,,,
163274394,Ridho_afana,"Haha gk ada gambar presiden, jokowi aja mau""@ayyakk: Uda siapkan bagikan THR? Aku uang gambar presiden ya? RT @Ridho_afana: Siap !!!""",8/7/2013 3:50,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","medan , sumatra utara",1,,,,
164125395,ITPamela629,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1,,,,
165087960,Ambarwati_Aini,"RT @LeniaVanesa: Biar kaya aku sama icho RT @Alifmukri_6: Best couple""@LeniaVanesa: Presiden Jokowi wakil bu Risma, Indonesia jadi paling y",2/15/2014 15:10,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
165925344,determinedpuppe,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",BritaniaRaya,1,,,,
165932138,yantoeko35,"Benahi kota jakarta dulu yang sempurna,baru benahin negara RT""@JokowiCentre: Terus Puncaki Survei Capres, Jokowi Masih 'Nggak Mikir' Juga",9/11/2013 11:38,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",INDONESIA,-1,,,,
165959987,s_ayyubi,Gatau kenapa. Gue gasuka sm capres aburizal bakrie.,9/1/2013 6:16,Aburizal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",In Hardcase.,-1,,,,
168867714,despar54,PPP galang Partai2 Islam Bersatu Lawan Capres Jokowi @GA17B @Dick_name @bertus_Aryadavi @Windy146 @Banawa2 @WiroSabun @Him_NK @lina_alana,8/28/2013 16:04,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,-1,,,,
172102264,CholisSetiawan1,"@Pak_JK kalo boleh membanding Integritas JK > Jokowi, elektabilitas JK < Jokowi, solusi Jokowi capres JK wapres. prediksi = pasti menang.",11/30/2013 15:15,JK,web,Pekalongan,1,,,,
173818200,gadisidiot7,Itu si capres wiranto promosi kok ora liat kamera matanya :, bikin penilaian buruk aje,8/17/2013 10:46,Wiranto,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",-1,,,,
174964647,yaawirr,setelah di pikir-pikir sepertinya jika jowoki ga nyalonin presiden prabowo bisa menang nih.,2/6/2014 17:18,None,web,,-1,,,,
179444443,Indracula__,"Apa nih kisahnya promosi capres ARB kh haha ""@kirana_nidianti: berani berpikir, berani bermimpi, berani bertindak - ARB. wkk""",9/17/2013 12:33,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Banjarmasin-Kalsel,-1,,,,
179544192,Alang_Babega_,Kemaruk dan rakus betul RT @Reiza_Patters: Jokowi jadi Presiden! Jokowi jadi Presiden! Jokowi jadi Presiden!,11/16/2013 17:40,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Pulau Angso Duo,-1,,,,
181123423,S05sinawang,"Guruh masih berfikir jernih""@rezkykamal7: @TrioMacan2000 Guruh Sukarno: Blm Waktunya Jokowi Jd Presiden, Jokowi masih harus banyak belajar.""",9/13/2013 16:52,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",cikeas udik,-1,,,,
181579599,fadreee,"BISA BISA!! RT @ikanterbang13: Megawati capres, jokowi cawapres keknya kalah kalo vs prabowo capres, misalkan ahok cawapresnya.....",8/26/2013 14:47,Jokowi,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,-1,,,,
182265738,SoffiAgus,"""Keburu bubarr @despar54: Dahlan: April sy All out kalahkan Capres Jokowi @Re_bonjav @bert_dave @Femilyakarina  @el_massoud @SoffiAgus""",2/15/2014 16:21,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
187328451,dukung__JOKOWI,"RT @indrastumoranng: Naik aja jokowi jadi Presiden pasti indonesia berkembang pesat (y) ""@Metro_TV: Terkait Capres, Jokowi Disukai Media ht",2/17/2014 2:00,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
189357836,julius_riyanto,@detikcom ada capres lain tersenyum bahagia penuh optimisme jika yg maju capres  Megawati bukan Jokowi,2/11/2014 1:38,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
192543107,selatans,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:17,Hatta,,,-1,,,,
193483740,litachanlai,"Intip page fb kandidat capres. Prabowo termasuk paling banyak yg menglike.sebyk 4,3juta  dan umumnya berkomentar positif.",2/11/2014 18:37,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
198003796,wahyudi_sudibya,"RT @despar54: Toss Konsultan Abal2 RT @wahyudi_sudibya: Konsultan Tidak cerdas ""Re: Konsultan Politik GolkarNasbi: Capres Jokowi, PDIP baka",2/6/2014 8:53,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
198188587,aldila_jpg,"hhmmm bahkan acara sekaliber Miss World pun disusupi aroma kampanye capres Wiranto - Hary Tanoe, this is Indonesia !",9/8/2013 14:01,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,-1,,,,
201546001,AlvindSetiawan,@finymars soekarno prnah blg yg injak2 negara ku maka Ganyang akibatx. Capres Prabowo jg blg SBY itu lembek.,11/22/2013 5:25,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
205746293,mutechopin,Setuju ga kalo Presidan & Wak.Presiden Jokowi & Ahmad Dahlan ? Saya sih setujuuuu,9/13/2013 5:19,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Atmosphere,1,,,,
209400576,theodorakristen,RT @LionAnhar: Siapa se7 capres dahlan-mahfud md? Yukkkk :),8/9/2013 16:05,Dahlan,web,"Newark, United States",1,,,,
210170085,radywae,"Buka mata! haha""@Ikmal_MMI: Stupid option. Jokowi bisa apa?""@radywae: Mantabbb""@Lagiapabroo: Presiden JOKOWI, wakilnya Bu RISMA""""""",2/13/2014 22:52,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
210743738,Presiden2014com,RT @thoruzh09: Sy dukung jokowiahok jd presiden @jokowi_do2.Agr indonesia bersih dr koruptor n lbh mndukung lg bl ad UU uk mnggantung mati  ,8/11/2013 23:57,Jokowi,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
212557534,JGA_Wibowo,Amin Rais usul pasangan Capres Jokowi - Hatta ditolak sama @jokowi_do2 ya? Ya...emang gak level di mata rakyat.,8/3/2013 3:38,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",In God's hands,-1,,,,
212562460,LilysSuryani,"Don't make some promises that you can't make it RT @PekanbaruCo: Jika Jadi Presiden,Dahlan Janji akn Miskinkan Koruptor Semiskin-miskinnya",9/16/2013 2:47,Dahlan,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Indonesia,-1,,,,
213775729,hendy_sutanto,"Iklan capres Wiranto sama HT di TV, itu matanya Wiranto liatin kemana ya? kok ga ke kamera :p",8/18/2013 10:06,Wiranto,"<a href=""http://www.myplume.com/"" rel=""nofollow"">PlumeforAndroid</a>",Jakarta,-1,,,,
216464873,aksha_vedia,RT @BBHesti: @kompascom Prabowo dgn 6 Program Aksinya cukup bagus sbg Presiden. Jokowi jangan diganggu sbg Gubernur DKI. DKi semrawut Indon ,8/2/2013 10:08,Jokowi,"<a href=""http://twitter.com/b0wtj4h"" rel=""nofollow"">bow_rt</a>",Paris Van Java,1,,,,
217574562,Soehendri80,"@MPI_Community @Caleg_Bersih @Akualesia88 @jokowi_do2 Ri1=Rakyat,Tanpa Rakyat negara tdk ada , Ri2=presiden=Jokowi presiden 2014",9/1/2013 18:14,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jabodetabek,1,,,,
219204320,Riau9,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta...",9/14/2013 11:47,Hatta,,,-1,,,,
220561564,imaniarkoe,"RT @ediroberto1: Agak sedikit bs diraba,kandidat capres Dahlan ,Jokowi, Prabowo,ARB/JK.Seru nan berkwalitas.Bangsa di tngn mereka",9/2/2013 11:11,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Makassar, Indonesia",1,,,,
221186343,KujangSangata,"RT @hendy_sutanto: Iklan capres Wiranto sama HT di TV, itu matanya Wiranto liatin kemana ya? kok ga ke kamera :p",8/18/2013 10:41,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
221435012,asri_tama,Lagi ngopi di warkop denger sekelompok cerita tentang @Prabowo08 katanya layak jd presiden prabowo tegas berani n galak #kayak kenal aja,2/19/2014 1:14,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
226514952,PS_SumSel,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/6/2013 0:06,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Sumatera Selatan,-1,,,,
226619138,evilyo_richard,"RT @khumairahsamsir: Andaikan jokowi jd presiden, jusuf kalla jd wakilnya.. Makmurmi mungkin indonesia :D",9/20/2013 5:37,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surabaya Indonesia,1,,,,
226645730,surveitainment,RT @roeny_79: Awas ....  menurut media online Capres Prabowo Subianto akan membayar reting sejumlah lembaga di survei Indonesia menjadi ter...,9/28/2013 8:04,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
226843645,munzirmadjid,"Ayo banding2-in capres: Jokowi, Aher, Prabowo, Gita, DI dst; semuanya dijual, akhlak, agama, ideologi, prestasi, kesalehan!!!",2/2/2014 1:26,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
226887466,JokowiMendengar,"RT @devaribali: Tepatnya, pelantikan Presiden Joko Widodo ""@iwanfals: utk ""Nyanyian Raya"" idealnya pas pelantikan Presiden""",9/11/2013 6:32,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Jakarta,1,,,,
227242640,despar54,Hanura: Capres Wiranto Yakin Kalahkan Jokowi Krn Rajin Blusukan Ke Kampung2 @wakadol2012 @bang_is  @bertus_Aryadavi @RijalAjah @tannusantara,11/28/2013 11:03,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1,,,,
227268730,RicardoArbim,"Sibuk min , aku lg ngurus rekaman bwt capres jokowi , udh di dngr gbrnr jateng""@UZoneIndonesia: @RicardoArbim .kamu udh upload video blm ? """,2/11/2014 13:23,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
227311620,anabafifi,"Hasil pencarian Google diantara para tokoh #capres, dahlan iskan menempati angka tertinggi (4.6 jt) @iskan_dahlan @DahlanIskanNote",9/5/2013 6:51,Dahlan,web,BSD City Serpong,1,,,,
228167231,fadjroeL,"Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.",9/9/2013 3:06,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","Jakarta, Indonesia",1,,,,
228366263,earsplittingtow,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Brunei,1,,,,
229338573,RezkyYastab,"RT @DonyWenas: You Are The Next Presiden : Prabowo Subianto, Pemimpin yang Murah senyum, Lemah Lembut, dan Berani Tegas Dalam Aturan Dan Ke ",8/3/2013 5:45,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
229876212,YanPoerba,"RT @VeronicaMasayu: @tyazahara @WahyuTaufik14 @YanPoerba @SBYudhoyono @jatidiri30 @JusufKalla Presiden Jusuf Kalla, sya mendukungnya. Titik",11/11/2013 4:25,JK,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Indonesia Bag. Bangka Belitung,1,,,,
230268859,Al_Senal,"Namun ""kegagalan"" pak gita sbg menteri ttp menyisakan tanya ""apakah dia akan sukses jk jd presiden jk jd menteri saja gagal?""",2/1/2014 2:34,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
233028511,ediroberto1,"JK berperan besar atas Jokowi.Capres PDIP ""tetap""b Mega.Jd capres JK+Jokowi sngt mungkin.Kendaraan politik:koalisi partai.Nah ramai",8/29/2013 10:41,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
233042921,JefftriRahmat,"@kang_aking itu cocok mi. Siapapun cawapresnya, Indonesia 2014 akan punya Presiden Jusuf Kalla @JusufKalla",11/11/2013 5:23,JK,web,Jogjakarta,1,,,,
236253926,AnasSuyuti,"RT @YanuarWiratmaja: ""Siap meskipun pa MMD ga nyahut  @AnasSuyuti: amin,dukung trus pak MMD @YanuarWiratmaja: "" Presiden Mahfud Mahmodin , ",11/7/2013 5:23,Mahfud,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
237156511,MyName_Mii,Prediksi saya Prabowo capres & Jokowi cawapres. Krna PDIP pasti tdk dgn mudah membiarkan jokowi menjadi capres #FAVORIT @PartaiSocmed,9/14/2013 5:45,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","Semarang,Indonesia",-1,,,,
239238061,Ono0111,2periode dlu d gbernur...baru presiden Jokowi-Ahok,9/14/2013 10:41,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
241874315,BrainPolitik,RT @dL0ne: Atau pokoknya Ahok maju jadi capres. Jokowi beresin Jakarta aja. Tapi partner Ahok yg paling pas siapa ya?,8/2/2013 4:19,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","World  of Peace, NY",1,,,,
242966259,AnggunLingLung,RT @BeritaKabar: Dalam Lakon Roy Marten: Mega Restui Capres Jokowi #Berita #Kabar,8/16/2013 4:50,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
246307920,dWikanto,"@prastow saya setuju SMI Presiden, Jokowi Gubernur DKI :), biar buktikan dulu hasil blusukannya dan pencitraan gaya Solo nya :)",8/27/2013 3:52,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jogjakarta,-1,,,,
250500837,omgawul,RT @AnasSuyuti: RT @SahabatMahfud13: Yg jls kt akn merugi jk tdk mendukung #mahfud md & #jokowi jd presiden & wak. presiden. @jokowi_do2 @m...,9/28/2013 21:41,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
251757183,alrusmining,"@anismatta dong RT@SaveIDN: Siapa yg sdh siap jadi presiden? Prabowo? Aher? Wiranto? ""@doAmal: @SaveIDN jokowi jadi presiden itu terlalu cem",2/22/2014 9:44,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
253107409,BenedictusD,"Capres Prabowo ,cawapres Jokowi",11/3/2013 12:57,Prabowo,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",nomaden,1,,,,
253252574,Wiratmo_Baru,Ternyata pak Habibie lebih suka capres Jokowi. hehe,2/5/2014 14:31,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1,,,,
254454252,GondrongHaji,"@hatta_capres hatta kroninya demokrat,,",8/13/2013 12:49,Hatta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cianjur,-1,,,,
256495002,budifrans,Demo tolak MissWorld tapi bawa spanduk Capres Wiranto...piye jal,9/6/2013 14:28,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Alam Raya,-1,,,,
258894753,Nyomanwidi55,"@BayuSyecherKlaX Kalau blh komentar peluang Golkar dlm Capres, ARB jangan ngotot maju, hrs kader yg lain selain ARB. Klo itu dilakukan aman.",8/8/2013 18:42,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta Barat,-1,,,,
259744854,kalasenja1,"cape deeehhhh.RT""@sadly_dr: Hancuuuurrrrr""ikanterbang Pasti semua parpol senang kalo megawati capres, jokowi cawapres, pasti semua dukung ..",8/20/2013 8:43,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Di sepersekian titik bumi,1,,,,
263042491,mbenk_takeda,Polisi ditembak mati lg..Mkin gak dhrgai militer krna HAM yg selangit di indon ini utk preman.. Dktwain malaysia lah..Hidup capres prabowo!!,9/10/2013 16:50,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,1,,,,
268699458,labora29878,@budiprast_25 @Indopolitica @PDI_Perjuangan  presiden JOkowi wapres JK,8/10/2013 20:16,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
268815706,iqbalfarabi1,"PDIP seperti tdk bhineka tunggal ika, Capres Jokowi-Puan atau Jokowi-Risma asal Jateng-Jateng atau Jateng-Jatim, nasib luar Jawa jd penonton",2/5/2014 4:44,None,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>",,-1,,,,
272481929,ari_kur,"Baru nyampe rumah trus liat trans tv. Loh kok itu ada calon presiden, ARB lg joged2 gk jelas diatas podium :)) Eh yp bukan ketang. Mirip hha",8/31/2013 13:36,Aburizal,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",parijs van java,-1,,,,
284790391,tbayupatti,@Yettidewi @andi_hpattera @PartaiSocmed @kangdedes74 @JojoBinjai pokoke aku pengen capres jokowi titik. Arep wakile gedebok pisang yo kono,2/28/2014 3:03,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
290289519,UlanOktavia_,PDIP Acungi Jempol Jokowi yang Tolak Ikut Konvensi Capres  DAHLAN TOLOL,8/21/2013 9:10,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,-1,,,,
292258986,cristyayuni,"RT @dirgarambe: Presiden Jokowi, Wapres Rieke, Mendagri Budiman Sujatmiko..Indonesia semakin ""ke kiri"". Tinggal cari Menkes yg sosialis, by",2/4/2014 12:56,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
294593375,Kusu_Ke,Berharap nih presiden n wakil presiden megawati sma jokowi,9/9/2013 10:05,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,1,,,,
296042371,Indopolitica,"RT @adamjudge: Semoga PDIP dan Megawati sadar, klo Jokowi masih punya janji untuk jakarta 5 tahun ini. Buktikan dulu 5 tahun, baru bicara p...",9/15/2013 16:17,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Menara KADIN Jkt,-1,,,,
303421892,damara634,@Listentomaheart  @ baru mau ikut milih Neng.. Yg saya pilih capres Jokowi. Kla Jokowi tdk di capres kan saya pilih golput sja Neng...,9/29/2013 11:25,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surabaya,1,,,,
306667606,Politikhangat,"Terlalu lebay, aura capres Mahfud MD mulai pudar: Pemilu Presiden (Pilpres) 2014 diprediksi akan muncul tokoh-tokoh...",9/14/2013 10:30,Mahfud,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,-1,,,,
311975241,NoerdienDien,"@AgusYudhoyono p bner km ingin jd presiden,jk bner keamnn di indonesia itu ms loyo,tatalah y,biar amn terkndali terutama hukumnya,kurg bgt",2/16/2014 16:27,None,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
